source_university,yop_kodu,year,program,tercih_sayisi
halic,201990483,2025,Harita Mühendisliği,3
halic,201990483,2025,Havacılık Elektrik Ve Elektroniği,2
halic,201990483,2025,Havacılık Ve Uzay Mühendisliği,2
halic,201990483,2025,İnşaat Mühendisliği,7
halic,201990483,2025,Jeoloji Mühendisliği,1
halic,201990483,2025,Kimya Mühendisliği,4
halic,201990483,2025,Kontrol Ve Otomasyon Mühendisliği,1
halic,201990483,2025,Makine Mühendisliği,19
halic,201990483,2025,Malzeme Bilimi Ve Mühendisliği,1
halic,201990483,2025,Malzeme Bilimi Ve Teknolojileri,1
halic,201990483,2025,Mekatronik Mühendisliği,11
halic,201990483,2025,Metalurji Ve Malzeme Mühendisliği,5
halic,201990483,2025,Mimarlık,10
halic,201990483,2025,Petrol Ve Doğalgaz Mühendisliği,1
halic,201990483,2025,Pilotaj,1
halic,201990483,2025,Siber Güvenlik Mühendisliği,1
halic,201990483,2025,Uçak Elektrik Ve Elektroniği (yüksekokul),1
halic,201990483,2025,Uçak Mühendisliği,4
halic,201990483,2025,Veri Bilimi Ve Analitiği,1
halic,201990483,2025,Yapay Zeka Ve Veri Mühendisliği,6
halic,201990483,2025,Yazılım Mühendisliği,1
halic,201990483,2025,Çevre Mühendisliği,3
halic,201990479,2025,Bilgisayar Mühendisliği,8
halic,201990479,2025,Bilgisayar Mühendisliği (m.t.o.k),1
halic,201990479,2025,Biyomedikal Mühendisliği,1
halic,201990479,2025,Eczacılık,4
halic,201990479,2025,Elektrik-elektronik Mühendisliği,27
halic,201990479,2025,Elektronik Mühendisliği,1
halic,201990479,2025,Endüstri Mühendisliği,14
halic,201990479,2025,Enerji Bilimi Ve Teknolojileri,1
halic,201990479,2025,Fizik,1
halic,201990479,2025,Gemi İnşaatı Ve Gemi Makineleri Mühendisliği,2
halic,201990479,2025,Gemi Makineleri İşletme Mühendisliği,2
halic,201990479,2025,Harita Mühendisliği,2
halic,201990479,2025,Havacılık Elektrik Ve Elektroniği,1
halic,201990479,2025,Havacılık Ve Uzay Mühendisliği,2
halic,201990479,2025,İnşaat Mühendisliği,6
halic,201990479,2025,İstatistik,2
halic,201990479,2025,İç Mimarlık,1
halic,201990479,2025,Kimya,4
halic,201990479,2025,Kimya Mühendisliği,4
halic,201990479,2025,Makine Mühendisliği,58
halic,201990479,2025,Makine Mühendisliği (m.t.o.k),1
halic,201990479,2025,Matematik,1
halic,201990479,2025,Mekatronik Mühendisliği,7
halic,201990479,2025,Mekatronik Mühendisliği (m.t.o.k),1
halic,201990479,2025,Metalurji Ve Malzeme Mühendisliği,3
halic,201990479,2025,Moleküler Biyoloji Ve Genetik,1
halic,201990479,2025,Otomotiv Mühendisliği,1
halic,201990479,2025,Uçak Gövde Ve Motor Bakımı,2
halic,201990479,2025,Uçak Mühendisliği,1
halic,201990479,2025,Veteriner,3
halic,201990479,2025,Yapay Zeka Ve Makine Öğrenmesi,1
halic,201990479,2025,Yazılım Mühendisliği,1
halic,201910218,2025,Bilgisayar Mühendisliği,3
halic,201910218,2025,Deniz Ulaştırma İşletme Mühendisliği,1
halic,201910218,2025,Eczacılık,8
halic,201910218,2025,Elektrik-elektronik Mühendisliği,2
halic,201910218,2025,Endüstri Mühendisliği,4
halic,201910218,2025,Hemşirelik,5
halic,201910218,2025,İnşaat Mühendisliği,4
halic,201910218,2025,Makine Mühendisliği,1
halic,201910218,2025,Matematik,2
halic,201910218,2025,Mekatronik Mühendisliği,4
halic,201910218,2025,Metalurji Ve Malzeme Mühendisliği,3
halic,201910218,2025,Mimarlık,81
halic,201990475,2025,Bilgisayar Mühendisliği,4
halic,201990475,2025,Biyoloji,4
halic,201990475,2025,Biyomedikal Mühendisliği,21
halic,201990475,2025,Biyomühendislik,12
halic,201990475,2025,Deniz Ulaştırma İşletme Mühendisliği,1
halic,201990475,2025,Elektrik-elektronik Mühendisliği,8
halic,201990475,2025,Elektronik Ve Haberleşme Mühendisliği,1
halic,201990475,2025,Endüstri Mühendisliği,3
halic,201990475,2025,Endüstriyel Tasarım,7
halic,201990475,2025,Fen Bilgisi Öğretmenliği,1
halic,201990475,2025,Fizik,3
halic,201990475,2025,Fizyoterapi Ve Rehabilitasyon,2
halic,201990475,2025,Gemi İnşaatı Ve Gemi Makineleri Mühendisliği,1
halic,201990475,2025,Genetik Ve Biyomühendislik,2
halic,201990475,2025,Gıda Mühendisliği,1
halic,201990475,2025,Harita Mühendisliği,2
halic,201990475,2025,Havacılık Elektrik Ve Elektroniği,2
halic,201990475,2025,Havacılık Ve Uzay Mühendisliği,1
halic,201990475,2025,İnşaat Mühendisliği,3
halic,201990475,2025,İstatistik,1
halic,201990475,2025,Jeofizik Mühendisliği,1
halic,201990475,2025,Kimya,7
halic,201990475,2025,Kimya Mühendisliği,1
halic,201990475,2025,Maden Mühendisliği,1
halic,201990475,2025,Makine Mühendisliği,7
halic,201990475,2025,Malzeme Bilimi Ve Mühendisliği,1
halic,201990475,2025,Matematik,7
halic,201990475,2025,Matematik Öğretmenliği,1
halic,201990475,2025,Mekatronik Mühendisliği,2
halic,201990475,2025,Metalurji Ve Malzeme Mühendisliği,4
halic,201990475,2025,Mimarlık,19
halic,201990475,2025,Moleküler Biyoloji Ve Genetik,97
halic,201990475,2025,Siber Güvenlik Mühendisliği,1
halic,201990475,2025,Veri Bilimi Ve Analitiği,1
halic,201990475,2025,Veteriner,3
halic,201990475,2025,Yapay Zeka Mühendisliği,1
halic,201990475,2025,Yapay Zeka Ve Makine Öğrenmesi,1
halic,201990475,2025,Yapay Zeka Ve Veri Mühendisliği,1
halic,201990475,2025,Yazılım Mühendisliği,6
halic,201990559,2025,Bilgisayar Mühendisliği,24
halic,201990559,2025,Bilgisayar Mühendisliği (m.t.o.k),1
halic,201990559,2025,Bilgisayar Ve Öğretim Teknolojileri Öğretmenliği,3
halic,201990559,2025,Bilişim Sistemleri Mühendisliği,2
halic,201990559,2025,Bilişim Sistemleri Ve Teknolojileri,2
halic,201990559,2025,Deniz Ulaştırma İşletme Mühendisliği,1
halic,201990559,2025,Dijital Oyun Tasarımı,54
halic,201990559,2025,Elektrik-elektronik Mühendisliği,12
halic,201990559,2025,Elektrik-elektronik Mühendisliği (m.t.o.k),1
halic,201990559,2025,Endüstri Mühendisliği,5
halic,201990559,2025,İstatistik,1
halic,201990559,2025,Kimya Mühendisliği,1
halic,201990559,2025,Makine Mühendisliği,1
halic,201990559,2025,Matematik,6
halic,201990559,2025,Mekatronik Mühendisliği,2
halic,201990559,2025,Metalurji Ve Malzeme Mühendisliği,2
halic,201990559,2025,Mimarlık,4
halic,201990559,2025,Siber Güvenlik Mühendisliği,1
halic,201990559,2025,Tekstil Mühendisliği,1
halic,201990559,2025,Veri Bilimi Ve Analitiği,2
halic,201990559,2025,Yapay Zeka Mühendisliği,2
halic,201990559,2025,Yapay Zeka Ve Makine Öğrenmesi,5
halic,201990559,2025,Yapay Zeka Ve Veri Mühendisliği,5
halic,201990559,2025,Yazılım Geliştirme,2
halic,201990559,2025,Yazılım Mühendisliği,15
halic,201910306,2025,Bilgisayar Mühendisliği,1
halic,201910306,2025,Biyomedikal Mühendisliği,1
halic,201910306,2025,Deniz Ulaştırma İşletme Mühendisliği,2
halic,201910306,2025,Ebelik,8
halic,201910306,2025,Elektrik-elektronik Mühendisliği,1
halic,201910306,2025,Enerji Sistemleri Mühendisliği,2
halic,201910306,2025,Fizyoterapi Ve Rehabilitasyon,1
halic,201910306,2025,Gemi Makineleri İşletme Mühendisliği,1
halic,201910306,2025,Hemşirelik,300
halic,201910306,2025,Hemşirelik (yüksekokul),5
halic,201910306,2025,İşletme,5
halic,201910306,2025,Maden Mühendisliği,1
halic,201910306,2025,Maliye,2
halic,201910306,2025,Metalurji Ve Malzeme Mühendisliği,4
halic,201910306,2025,Otomotiv Mühendisliği,1
halic,201910306,2025,Siber Güvenlik Mühendisliği,1
halic,201910306,2025,Yapay Zeka Mühendisliği,1
halic,201910306,2025,Yapay Zeka Ve Makine Öğrenmesi,1
halic,201990515,2025,Adli Bilimler,1
halic,201990515,2025,Bilgisayar Mühendisliği,16
halic,201990515,2025,Ebelik,9
halic,201990515,2025,Elektrik-elektronik Mühendisliği,1
halic,201990515,2025,Endüstri Mühendisliği,4
halic,201990515,2025,Fizik Mühendisliği,1
halic,201990515,2025,Fizyoterapi Ve Rehabilitasyon,7
halic,201990515,2025,Havacılık Elektrik Ve Elektroniği (yüksekokul),1
halic,201990515,2025,Havacılık Ve Uzay Mühendisliği,1
halic,201990515,2025,Hemşirelik,257
halic,201990515,2025,Hemşirelik (yüksekokul),6
halic,201990515,2025,İnşaat Mühendisliği,1
halic,201990515,2025,İç Mimarlık,1
halic,201990515,2025,Kimya,8
halic,201990515,2025,Kimya Mühendisliği,6
halic,201990515,2025,Kimya Öğretmenliği,1
halic,201990515,2025,Kontrol Ve Otomasyon Mühendisliği,1
halic,201990515,2025,Makine Mühendisliği,3
halic,201990515,2025,Matematik Öğretmenliği,2
halic,201990515,2025,Mekatronik Mühendisliği,1
halic,201990515,2025,Mimarlık,1
halic,201990515,2025,Moleküler Biyoloji Ve Genetik,4
halic,201990515,2025,Odyoloji,3
halic,201990515,2025,Siber Güvenlik Mühendisliği,1
halic,201990515,2025,Uçak Mühendisliği,1
halic,201990515,2025,Veri Bilimi Ve Analitiği,1
halic,201990515,2025,Yapay Zeka Mühendisliği,1
halic,201990515,2025,Yapay Zeka Ve Veri Mühendisliği,2
halic,201990515,2025,Yazılım Mühendisliği,12
halic,201990515,2025,Çevre Mühendisliği,3
halic,201990515,2025,Şehir Ve Bölge Planlama,2
halic,201990496,2025,Beslenme Ve Diyetetik,5
halic,201990496,2025,Beslenme Ve Diyetetik (yüksekokul),1
halic,201990496,2025,Bilgisayar Ve Öğretim Teknolojileri Öğretmenliği,1
halic,201990496,2025,Bilişim Sistemleri Ve Teknolojileri,1
halic,201990496,2025,Biyomedikal Mühendisliği,1
halic,201990496,2025,Biyomühendislik,5
halic,201990496,2025,Dijital Oyun Tasarımı,1
halic,201990496,2025,Dil Ve Konuşma Terapisi,16
halic,201990496,2025,Endüstri Mühendisliği,6
halic,201990496,2025,Endüstriyel Tasarım,124
halic,201990496,2025,Endüstriyel Tasarım Mühendisliği,4
halic,201990496,2025,Fizyoterapi Ve Rehabilitasyon,1
halic,201990496,2025,Gıda Mühendisliği,4
halic,201990496,2025,Harita Mühendisliği,2
halic,201990496,2025,Hemşirelik,2
halic,201990496,2025,İstatistik,2
halic,201990496,2025,İç Mimarlık,20
halic,201990496,2025,İç Mimarlık Ve Çevre Tasarımı,1
halic,201990496,2025,Jeoloji Mühendisliği,1
halic,201990496,2025,Kimya,8
halic,201990496,2025,Kimya Mühendisliği,3
halic,201990496,2025,Mekatronik Mühendisliği,5
halic,201990496,2025,Mimarlık,5
halic,201990496,2025,Moleküler Biyoloji Ve Genetik,2
halic,201990496,2025,Siber Güvenlik Mühendisliği,1
halic,201990496,2025,Uzay Mühendisliği,1
halic,201990496,2025,Veri Bilimi Ve Analitiği,2
halic,201990496,2025,Yapay Zeka Ve Veri Mühendisliği,3
halic,201990496,2025,Yazılım Mühendisliği,1
halic,201990496,2025,Çevre Mühendisliği,2
halic,201990496,2025,Şehir Ve Bölge Planlama,5
halic,201910103,2025,Bilgi Güvenliği Teknolojisi,1
halic,201910103,2025,Bilgisayar Ve Öğretim Teknolojileri Öğretmenliği,2
halic,201910103,2025,Bilişim Sistemleri Mühendisliği (m.t.o.k),1
halic,201910103,2025,Biyomedikal Mühendisliği,6
halic,201910103,2025,Dijital Oyun Tasarımı,2
halic,201910103,2025,Dil Ve Konuşma Terapisi,1
halic,201910103,2025,Elektrik-elektronik Mühendisliği,2
halic,201910103,2025,Endüstri Mühendisliği,1
halic,201910103,2025,Fizik,11
halic,201910103,2025,Fizik Mühendisliği,1
halic,201910103,2025,Fizyoterapi Ve Rehabilitasyon,7
halic,201910103,2025,Fizyoterapi Ve Rehabilitasyon (yüksekokul),1
halic,201910103,2025,Gemi Ve Yat Tasarımı,1
halic,201910103,2025,Gıda Mühendisliği,5
halic,201910103,2025,Harita Mühendisliği,6
halic,201910103,2025,Hemşirelik,4
halic,201910103,2025,İnşaat Mühendisliği,7
halic,201910103,2025,İstatistik,8
halic,201910103,2025,Kimya,4
halic,201910103,2025,Kimya Mühendisliği,1
halic,201910103,2025,Makine Mühendisliği,4
halic,201910103,2025,Makine Mühendisliği (m.t.o.k),1
halic,201910103,2025,Matematik,61
halic,201910103,2025,Mekatronik Mühendisliği,1
halic,201910103,2025,Mekatronik Mühendisliği (m.t.o.k),1
halic,201910103,2025,Metalurji Ve Malzeme Mühendisliği (m.t.o.k),1
halic,201910103,2025,Mimarlık,2
halic,201910103,2025,Otomotiv Mühendisliği (m.t.o.k),1
halic,201910103,2025,Siber Güvenlik Mühendisliği,2
halic,201910103,2025,Veri Bilimi Ve Analitiği,4
halic,201910103,2025,Yapay Zeka Mühendisliği,1
halic,201910103,2025,Yapay Zeka Ve Veri Mühendisliği,6
halic,201910103,2025,Yazılım Mühendisliği,3
halic,201910103,2025,Çevre Mühendisliği,3
halic,201910103,2025,Şehir Ve Bölge Planlama,1
halic,201910324,2025,Aktüerya Bilimleri,2
halic,201910324,2025,Beslenme Ve Diyetetik,138
halic,201910324,2025,Beslenme Ve Diyetetik (yüksekokul),4
halic,201910324,2025,Bilgisayar Mühendisliği,3
halic,201910324,2025,Biyoloji,3
halic,201910324,2025,Biyoloji Öğretmenliği,1
halic,201910324,2025,Biyomedikal Mühendisliği,2
halic,201910324,2025,Dijital Oyun Tasarımı,1
halic,201910324,2025,Dil Ve Konuşma Terapisi,12
halic,201910324,2025,Ebelik,10
halic,201910324,2025,Ebelik (yüksekokul),1
halic,201910324,2025,Endüstri Mühendisliği,7
halic,201910324,2025,Endüstriyel Tasarım,2
halic,201910324,2025,Fen Bilgisi Öğretmenliği,2
halic,201910324,2025,Fizyoterapi Ve Rehabilitasyon,20
halic,201910324,2025,Fizyoterapi Ve Rehabilitasyon (yüksekokul),1
halic,201910324,2025,Gıda Mühendisliği,1
halic,201910324,2025,Hemşirelik,32
halic,201910324,2025,Hemşirelik (yüksekokul),2
halic,201910324,2025,İlköğretim Matematik Öğretmenliği,1
halic,201910324,2025,İç Mimarlık,1
halic,201910324,2025,Kimya,4
halic,201910324,2025,Kimya Mühendisliği,3
halic,201910324,2025,Matematik,5
halic,201910324,2025,Moleküler Biyoloji Ve Genetik,9
halic,201910324,2025,Odyoloji,1
halic,201910324,2025,Veri Bilimi Ve Analitiği,1
halic,201910324,2025,Veteriner,7
halic,201910324,2025,Yapay Zeka Ve Makine Öğrenmesi,1
halic,201910324,2025,Yazılım Geliştirme,2
halic,201910324,2025,Yazılım Mühendisliği,7
halic,201910324,2025,Çevre Mühendisliği,1
halic,201990505,2025,Beslenme Ve Diyetetik,95
halic,201990505,2025,Beslenme Ve Diyetetik (yüksekokul),3
halic,201990505,2025,Biyoloji,4
halic,201990505,2025,Biyomedikal Mühendisliği,1
halic,201990505,2025,Biyomühendislik,2
halic,201990505,2025,Ebelik,5
halic,201990505,2025,Fen Bilgisi Öğretmenliği,2
halic,201990505,2025,Fizik Mühendisliği,1
halic,201990505,2025,Fizyoterapi Ve Rehabilitasyon,17
halic,201990505,2025,Fizyoterapi Ve Rehabilitasyon (yüksekokul),3
halic,201990505,2025,Genetik Ve Biyomühendislik,1
halic,201990505,2025,Harita Mühendisliği,1
halic,201990505,2025,Hemşirelik,19
halic,201990505,2025,İç Mimarlık,6
halic,201990505,2025,İşletme,4
halic,201990505,2025,Jeofizik Mühendisliği,1
halic,201990505,2025,Kentsel Tasarım Ve Peyzaj Mimarlığı,1
halic,201990505,2025,Kimya,4
halic,201990505,2025,Kimya Mühendisliği,1
halic,201990505,2025,Matematik,6
halic,201990505,2025,Mekatronik Mühendisliği,1
halic,201990505,2025,Mimarlık,1
halic,201990505,2025,Moleküler Biyoloji Ve Genetik,5
halic,201990505,2025,Psikoloji,2
halic,201990505,2025,Siber Güvenlik Mühendisliği,1
halic,201990505,2025,Tekstil Mühendisliği,4
halic,201990505,2025,Veri Bilimi Ve Analitiği,2
halic,201990505,2025,Veteriner,1
halic,201990505,2025,Yapay Zeka Ve Veri Mühendisliği,5
halic,201990505,2025,Yazılım Mühendisliği,2
halic,201990505,2025,Çevre Mühendisliği,2
halic,201990505,2025,Şehir Ve Bölge Planlama,2
halic,201910351,2025,Bilgisayar Mühendisliği,2
halic,201910351,2025,Ebelik,157
halic,201910351,2025,Ebelik (yüksekokul),7
halic,201910351,2025,Fen Bilgisi Öğretmenliği,2
halic,201910351,2025,Fizyoterapi Ve Rehabilitasyon,5
halic,201910351,2025,Hemşirelik,123
halic,201910351,2025,Hemşirelik (yüksekokul),3
halic,201910351,2025,Kimya Mühendisliği,2
halic,201910351,2025,Makine Mühendisliği,1
halic,201910351,2025,Moleküler Biyoloji Ve Genetik,1
halic,201910351,2025,Odyoloji,1
halic,201910351,2025,Yazılım Mühendisliği,1
halic,201990487,2025,Beslenme Ve Diyetetik,4
halic,201990487,2025,Biyoloji,1
halic,201990487,2025,Biyomedikal Mühendisliği,5
halic,201990487,2025,Dil Ve Konuşma Terapisi,3
halic,201990487,2025,Elektrik-elektronik Mühendisliği,4
halic,201990487,2025,Endüstri Mühendisliği,3
halic,201990487,2025,Endüstriyel Tasarım,1
halic,201990487,2025,Endüstriyel Tasarım Mühendisliği,1
halic,201990487,2025,Fizik,2
halic,201990487,2025,Fizyoterapi Ve Rehabilitasyon,114
halic,201990487,2025,Fizyoterapi Ve Rehabilitasyon (yüksekokul),2
halic,201990487,2025,Hemşirelik,17
halic,201990487,2025,Hemşirelik (yüksekokul),2
halic,201990487,2025,İnşaat Mühendisliği,1
halic,201990487,2025,İç Mimarlık Ve Çevre Tasarımı,1
halic,201990487,2025,Kimya,2
halic,201990487,2025,Kimya Mühendisliği,2
halic,201990487,2025,Moleküler Biyoloji Ve Genetik,2
halic,201990487,2025,Tekstil Mühendisliği,1
halic,201990487,2025,Yazılım Geliştirme,1
halic,201990487,2025,Yazılım Mühendisliği,1
halic,201910387,2025,Beslenme Ve Diyetetik,4
halic,201910387,2025,Bilgisayar Mühendisliği,1
halic,201910387,2025,Biyoloji,3
halic,201910387,2025,Biyomedikal Mühendisliği,5
halic,201910387,2025,Dijital Oyun Tasarımı,2
halic,201910387,2025,Dil Ve Konuşma Terapisi,3
halic,201910387,2025,Ebelik,22
halic,201910387,2025,Endüstriyel Tasarım,2
halic,201910387,2025,Endüstriyel Tasarım Mühendisliği,1
halic,201910387,2025,Fen Bilgisi Öğretmenliği,3
halic,201910387,2025,Fizik,1
halic,201910387,2025,Fizik Mühendisliği,1
halic,201910387,2025,Fizyoterapi Ve Rehabilitasyon,125
halic,201910387,2025,Fizyoterapi Ve Rehabilitasyon (yüksekokul),3
halic,201910387,2025,Harita Mühendisliği,1
halic,201910387,2025,Hemşirelik,13
halic,201910387,2025,Hemşirelik (yüksekokul),1
halic,201910387,2025,İlköğretim Matematik Öğretmenliği,1
halic,201910387,2025,İnşaat Mühendisliği,3
halic,201910387,2025,Jeofizik Mühendisliği,1
halic,201910387,2025,Jeoloji Mühendisliği,1
halic,201910387,2025,Kentsel Tasarım Ve Peyzaj Mimarlığı,2
halic,201910387,2025,Kimya,1
halic,201910387,2025,Kimya Mühendisliği,1
halic,201910387,2025,Makine Mühendisliği,1
halic,201910387,2025,Mekatronik Mühendisliği,1
halic,201910387,2025,Metalurji Ve Malzeme Mühendisliği,4
halic,201910387,2025,Mimarlık,1
halic,201910387,2025,Moleküler Biyoloji Ve Genetik,1
halic,201910387,2025,Odyoloji,3
halic,201910387,2025,Veri Bilimi Ve Analitiği,1
halic,201910387,2025,Yazılım Geliştirme (yüksekokul),1
halic,201910387,2025,Yazılım Mühendisliği,2
halic,201991014,2025,Aktüerya Bilimleri,1
halic,201991014,2025,Beslenme Ve Diyetetik,34
halic,201991014,2025,Beslenme Ve Diyetetik (yüksekokul),2
halic,201991014,2025,Bilgisayar Mühendisliği,1
halic,201991014,2025,Bitki Koruma,1
halic,201991014,2025,Biyoloji,1
halic,201991014,2025,Biyosistem Mühendisliği,1
halic,201991014,2025,Dil Ve Konuşma Terapisi,9
halic,201991014,2025,Ebelik,106
halic,201991014,2025,Ebelik (yüksekokul),1
halic,201991014,2025,Ekonometri,2
halic,201991014,2025,Fizik,4
halic,201991014,2025,Fizyoterapi Ve Rehabilitasyon,52
halic,201991014,2025,Fizyoterapi Ve Rehabilitasyon (yüksekokul),2
halic,201991014,2025,Gastronomi Ve Mutfak Sanatları,1
halic,201991014,2025,Hemşirelik,916
halic,201991014,2025,Hemşirelik (yüksekokul),35
halic,201991014,2025,İktisat,9
halic,201991014,2025,İç Mimarlık,14
halic,201991014,2025,İç Mimarlık Ve Çevre Tasarımı,3
halic,201991014,2025,İşletme,10
halic,201991014,2025,Kimya,1
halic,201991014,2025,Kimya Mühendisliği,4
halic,201991014,2025,Maliye,7
halic,201991014,2025,Matematik,7
halic,201991014,2025,Moleküler Biyoloji Ve Genetik,2
halic,201991014,2025,Odyoloji,4
halic,201991014,2025,Orman Endüstrisi Mühendisliği,1
halic,201991014,2025,Orman Mühendisliği,4
halic,201991014,2025,Perfüzyon,1
halic,201991014,2025,Peyzaj Mimarlığı,9
halic,201991014,2025,Psikoloji,4
halic,201991014,2025,Rehberlik Ve Psikolojik Danışmanlık,4
halic,201991014,2025,Sağlık Yönetimi,1
halic,201991014,2025,Sınıf Öğretmenliği,11
halic,201991014,2025,Sosyal Hizmet,4
halic,201991014,2025,Su Bilimleri Ve Mühendisliği,1
halic,201991014,2025,Tekstil Ve Moda Tasarımı,1
halic,201991014,2025,Turizm İşletmeciliği,1
halic,201991014,2025,Türk Dili Ve Edebiyatı,9
halic,201991014,2025,Uluslararası Ticaret Ve İşletmecilik,1
halic,201991014,2025,Uluslararası Ticaret Ve Lojistik,2
halic,201991014,2025,Yazılım Mühendisliği,2
halic,201991014,2025,Yazılım Mühendisliği (m.t.o.k),1
halic,201991014,2025,Yönetim Bilişim Sistemleri (yüksekokul),1
halic,201990972,2025,Aktüerya Bilimleri,1
halic,201990972,2025,Bankacılık Ve Sigortacılık,1
halic,201990972,2025,Beslenme Ve Diyetetik,21
halic,201990972,2025,Biyoloji,1
halic,201990972,2025,Biyosistem Mühendisliği,1
halic,201990972,2025,Dijital Oyun Tasarımı,2
halic,201990972,2025,Dil Ve Konuşma Terapisi,7
halic,201990972,2025,Ebelik,462
halic,201990972,2025,Ebelik (yüksekokul),6
halic,201990972,2025,Felsefe (açıköğretim),1
halic,201990972,2025,Finans Ve Bankacılık,1
halic,201990972,2025,Fizyoterapi Ve Rehabilitasyon,27
halic,201990972,2025,Halkla İlişkiler Ve Reklamcılık,3
halic,201990972,2025,Halkla İlişkiler Ve Tanıtım,4
halic,201990972,2025,Havacılık Yönetimi,2
halic,201990972,2025,Hemşirelik,327
halic,201990972,2025,Hemşirelik (yüksekokul),12
halic,201990972,2025,İktisat,3
halic,201990972,2025,İç Mimarlık,3
halic,201990972,2025,İç Mimarlık Ve Çevre Tasarımı,1
halic,201990972,2025,Kimya,3
halic,201990972,2025,Matematik,1
halic,201990972,2025,Moleküler Biyoloji Ve Genetik,1
halic,201990972,2025,Odyoloji,5
halic,201990972,2025,Peyzaj Mimarlığı,5
halic,201990972,2025,Psikoloji,7
halic,201990972,2025,Sağlık Yönetimi,3
halic,201990972,2025,Sağlık Yönetimi (açıköğretim),1
halic,201990972,2025,Siyaset Bilimi Ve Kamu Yönetimi,1
halic,201990972,2025,Sosyal Hizmet,2
halic,201990972,2025,Sosyoloji (açıköğretim),1
halic,201990972,2025,Tarih (açıköğretim),1
halic,201990972,2025,Tarım Ekonomisi,1
halic,201990972,2025,Tarla Bitkileri,2
halic,201990972,2025,Türk Dili Ve Edebiyatı (açıköğretim),1
halic,201990972,2025,Veteriner,1
halic,201990972,2025,Yönetim Bilişim Sistemleri,3
halic,201990972,2025,Çalışma Ekonomisi Ve Endüstri İlişkileri,2
halic,201990972,2025,Şehir Ve Bölge Planlama,6
halic,201990944,2025,Bankacılık,1
halic,201990944,2025,Beslenme Ve Diyetetik,587
halic,201990944,2025,Beslenme Ve Diyetetik (yüksekokul),1
halic,201990944,2025,Dil Ve Konuşma Terapisi,12
halic,201990944,2025,Ebelik,4
halic,201990944,2025,Ekonomi Ve Finans,1
halic,201990944,2025,Endüstriyel Tasarım,4
halic,201990944,2025,Felsefe,2
halic,201990944,2025,Fizyoterapi Ve Rehabilitasyon,55
halic,201990944,2025,Gastronomi Ve Mutfak Sanatları,7
halic,201990944,2025,Gastronomi Ve Mutfak Sanatları (yüksekokul),1
halic,201990944,2025,Görsel İletişim Tasarımı,4
halic,201990944,2025,Halkla İlişkiler Ve Reklamcılık,1
halic,201990944,2025,Halkla İlişkiler Ve Tanıtım,4
halic,201990944,2025,Havacılık Yönetimi,6
halic,201990944,2025,Hemşirelik,22
halic,201990944,2025,Hemşirelik (yüksekokul),1
halic,201990944,2025,İktisat,4
halic,201990944,2025,İngiliz Dili Ve Edebiyatı,2
halic,201990944,2025,İngilizce Mütercim Ve Tercümanlık,1
halic,201990944,2025,İngilizce Öğretmenliği,1
halic,201990944,2025,İç Mimarlık,4
halic,201990944,2025,İç Mimarlık Ve Çevre Tasarımı,18
halic,201990944,2025,İşletme,10
halic,201990944,2025,İşletme (açıköğretim),1
halic,201990944,2025,Kamu Yönetimi,3
halic,201990944,2025,Kentsel Tasarım Ve Peyzaj Mimarlığı,1
halic,201990944,2025,Maliye,5
halic,201990944,2025,Moleküler Biyoloji Ve Genetik,5
halic,201990944,2025,Odyoloji,1
halic,201990944,2025,Peyzaj Mimarlığı,4
halic,201990944,2025,Psikoloji,59
halic,201990944,2025,Rehberlik Ve Psikolojik Danışmanlık,1
halic,201990944,2025,Sağlık Yönetimi,5
halic,201990944,2025,Sigortacılık,1
halic,201990944,2025,Sınıf Öğretmenliği,2
halic,201990944,2025,Siyaset Bilimi Ve Kamu Yönetimi,1
halic,201990944,2025,Sosyoloji,3
halic,201990944,2025,Sosyoloji (açıköğretim),1
halic,201990944,2025,Tekstil Ve Moda Tasarımı,1
halic,201990944,2025,Uluslararası İlişkiler,1
halic,201990944,2025,Uluslararası Ticaret Ve Finansman,2
halic,201990944,2025,Uluslararası Ticaret Ve İşletmecilik,1
halic,201990944,2025,Yeni Medya Ve İletişim,2
halic,201990944,2025,Yönetim Bilişim Sistemleri,7
halic,201990944,2025,Çalışma Ekonomisi Ve Endüstri İlişkileri,2
halic,201990944,2025,Çocuk Gelişimi,2
halic,201990944,2025,Şehir Ve Bölge Planlama,2
halic,201990846,2025,Amerikan Kültürü Ve Edebiyatı,1
halic,201990846,2025,Astronomi Ve Uzay Bilimleri,1
halic,201990846,2025,Beslenme Ve Diyetetik,19
halic,201990846,2025,Bilgi Ve Belge Yönetimi,1
halic,201990846,2025,Dijital Oyun Tasarımı,13
halic,201990846,2025,Dil Ve Konuşma Terapisi,6
halic,201990846,2025,Ebelik,1
halic,201990846,2025,Ekonomi,2
halic,201990846,2025,Ekonomi Ve Finans,3
halic,201990846,2025,Endüstriyel Tasarım,426
halic,201990846,2025,Endüstriyel Tasarım (yüksekokul),3
halic,201990846,2025,Ergoterapi,2
halic,201990846,2025,Fizik,2
halic,201990846,2025,Fizyoterapi Ve Rehabilitasyon,5
halic,201990846,2025,Görsel İletişim Tasarımı,1
halic,201990846,2025,Havacılık Yönetimi,5
halic,201990846,2025,Havacılık Yönetimi (açıköğretim),1
halic,201990846,2025,Hemşirelik,21
halic,201990846,2025,İktisat,6
halic,201990846,2025,İktisat (açıköğretim),1
